L_color_image_MEAN,L_exp_image_MEAN,L_blur_image_MEAN,L_color_image_MAX,L_exp_image_MAX,L_blur_image_MAX,L_color_image_MIN,L_exp_image_MIN,L_blur_image_MIN,L_color_image_SD,L_exp_image_SD,L_blur_image_SD,L_color_face_MEAN,L_exp_face_MEAN,L_blur_face_MEAN,L_color_face_MAX,L_exp_face_MAX,L_blur_face_MAX,L_color_face_MIN,L_exp_face_MIN,L_blur_face_MIN,L_color_face_SD,L_exp_face_SD,L_blur_face_SD,label
0.0032768214851947044,0.1319177114922379,0.17922069332653567,0.0035589048763516396,0.17235269436954323,0.15889981969741576,0.005116119639769208,0.1227251867574507,0.14183345993921528,0.0008870427552727298,0.21645331499433176,0.11101614359182074,0.0008909555169212564,0.0012681335088294192,0.0007901887979295161,0.0006613058023585904,0.0076238155575341195,0.00622362607963555,0.000726157882016103,0.016394383954459205,0.0018214534150421506,0.0004047757600329871,0.0,0.007350670789953666,0.0
0.0026498392420258557,0.20399984035464297,0.04555837664801896,0.009521066852512847,0.23888954103177737,0.04016121178830131,0.0010699669370813855,0.1942606392071088,0.024800388792166915,0.012604098360187487,0.22205040251952418,0.031670305872654875,0.004554952509584831,0.1883944293632758,0.03250629228564662,0.007113950256221644,0.2580204659152335,0.07017816341401475,0.0037294967715662333,0.17775542529430724,0.026902806757767832,0.005108667634393012,0.08282769160585578,0.07581761954962948,1.0
0.03530243886401445,0.17613259921349975,0.13916991306458387,0.0432979782850773,0.1929937649344318,0.09923205831207305,0.03896456312596298,0.1784024721813981,0.08748665523504537,0.018202111080661828,0.04844735094236542,0.059612615487348274,0.10163325835951803,0.1539049379981622,0.015664574165467446,0.1149508543925916,0.17177424203361363,0.028843449032109017,0.18148872672032054,0.14815244133416275,0.03558940868399314,0.05250261056613548,0.08337909095819562,0.01811148662690824,0.0
0.04115293458160791,0.11615760969878655,0.006249374259057787,0.04896199184918569,0.13936163106511837,0.001912321269668862,0.028527008572867107,0.10545301129731284,0.0030273786352978398,0.10279108480428341,0.0978579881599689,0.003293163660605513,0.03450120350295499,0.21768745597745254,0.01142794395438489,0.049243689242588394,0.296433876225238,0.015660600101373358,0.09018505121453942,0.3156930444284011,0.017648809866581273,0.019933565496138346,0.07084364800132772,0.009678277018582891,1.0
0.005070930055692524,0.01506430054099037,0.03634044316545051,0.010712362558696368,0.045840611264044616,0.08696068268415019,0.0035216341217835087,0.0,0.027423475963447436,0.01904323912714281,0.23673515758315705,0.251070146468409,0.01434172977823877,0.05576328491755171,0.03607438073116917,0.040346655725196086,0.13476668986418133,0.09025128549367373,0.020953420032686354,0.07073798351592862,0.05703573098195698,0.0303128693463972,0.1289370988091188,0.08021295235501431,0.0
0.05623151058148595,0.18007455106562792,0.04892242127137676,0.08909087106168433,0.2680581525339619,0.044486861249892866,0.03293968365254225,0.19867328127445924,0.03879711501977588,0.09085286877774242,0.19066915084316552,0.032492046255762776,0.06835060847217136,0.16926021206934647,0.016624650798609628,0.09072451710578587,0.30853849770578756,0.0312985858212609,0.14597194219795528,0.2514905250589925,0.013383685453142077,0.02775201448468416,0.1129253460598344,0.0356355750687162,1.0
0.005414134889516116,0.12595038562786692,0.15955648345352866,0.018858020949394778,0.1429162051079104,0.10914308584623984,0.003946635736917701,0.10938723138122654,0.12142350419699449,0.039063293336245905,0.11258226951597403,0.022784108383621552,0.006962078160235518,0.13678643692271147,0.08760498645845587,0.020749051818572745,0.22515544386690778,0.3410155118641129,0.0013896693793204419,0.08065869191951919,0.04651286118015668,0.01662373891194032,0.16534499378022396,0.42501907150873436,0.0
0.1311700119542675,0.5060613847576954,0.26942524205257057,0.09908731453199908,0.35978669736289765,0.13285599956502508,0.12313988949983408,0.35146189482523577,0.14417257086405902,0.030350481367991032,0.03883378959828741,0.04554790261136752,0.04481159496361499,0.32494122668097597,0.38624217734960276,0.03549525664210803,0.3061662263243118,0.451905110862742,0.07280822086933465,0.2216284860289635,0.4815605173021744,0.01044198603167761,0.16988654477949505,0.30815335141198213,1.0
0.03107165526049525,0.1720787490226046,0.010133455646050683,0.04896199184918569,0.12551680860599299,0.0017362751371777793,0.028977660402072777,0.1054504989086699,0.0030014856913402337,0.09031374981090098,0.07537022752286138,0.0026866736928587323,0.07068820378126373,0.4584440045520916,0.009887957980293507,0.04593297465672197,0.34817266091616617,0.008236169488130633,0.09095892775801975,0.35464264633894527,0.013434069708658156,0.01648508732598297,0.10666565032072681,0.0048387104500730044,0.0
0.10543222663340518,0.20130622349667585,0.017430476358914943,0.17887656403616042,0.394993064626704,0.020851107056064768,0.1568572458794769,0.3860869430669528,0.014744130063877184,0.21764892829821175,0.051031136130969317,0.018863106275969755,0.056542184257636845,0.25349840484328184,0.0106420283188299,0.10210179570680679,0.45836035274882153,0.02793117103931406,0.20027731372857105,0.5210455567177735,0.014014760484977467,0.028001289325121435,0.06859391794525754,0.029566957497834265,1.0
0.12111196458727148,0.10175122162743724,0.021742222853911235,0.275097858054289,0.21433118115298033,0.040247942025304406,0.13560130701955503,0.17362093022235078,0.03240264146771129,0.4597424232972882,0.16696941032343118,0.034801282029012816,0.02678549037114386,0.14504993976112715,0.0368666377228417,0.13833160366557054,0.266622164690343,0.09908446298815912,0.0301197348067373,0.17028275158282744,0.09791731801297493,0.13851905718399865,0.15787383922062284,0.06018041760899772,0.0
0.1601288145377975,0.31248324703224334,0.09006375500291064,0.2987716015830271,0.44216068135150327,0.05981421963149898,0.08694528389536463,0.25734622157114245,0.04066527835515565,0.7117763871699084,0.8272075622015629,0.07884102879704848,0.11868963670786976,0.2576311372394166,0.018056342288221162,0.11025772490542804,0.29565968532917103,0.030337568011860067,0.14224854140825535,0.2601230043591077,0.027869252433341502,0.06524446446953698,0.12995548899714804,0.01973201126369587,1.0
0.010553758811226327,0.14112650680012803,0.372556297514142,0.011092794396159157,0.14320045053679537,0.24620095536389713,0.0105215967800177,0.1367741481196251,0.2576202338604941,0.008069216220548164,0.037380328148119035,0.09482992171835881,0.0011983396289517753,0.021545726888554828,0.12005434867947437,0.006880693957506668,0.05635446761439075,0.29493542347003293,0.0008913270113094446,0.036731842676055754,0.06067050107828468,0.006553197839816181,0.03736458588878021,0.4228789076491204,0.0
0.01425752585127594,0.19617780628513284,0.0911904534925328,0.017229329480117607,0.18924807646310363,0.055559139470131295,0.015751013674961966,0.17438878840399952,0.05542556132583405,0.015243761516168871,0.07476483331767063,0.021734125511383918,0.00507030269973,0.1381510640961353,0.07412011684477503,0.009814849438503684,0.19938501316689322,0.08409300333307845,0.0016641840537382517,0.17383107219158833,0.10865920336010684,0.012464835247935955,0.09923876674063128,0.04310607491641767,1.0
0.23585858826308506,0.32617373601312566,0.16127803167149873,0.21483674450265128,0.30544903235725757,0.09669570963912016,0.1613371191781703,0.276179718696795,0.11279047373983633,0.5228442503162226,0.17150804890290233,0.012286764233763917,0.043032934564291636,0.14724888517598614,0.018427239895762497,0.05354296127328291,0.16075137204243736,0.023587797218567668,0.09245910216204334,0.18143624455093274,0.014913754080060043,0.030133390714456247,0.04104009799435662,0.030267800102591603,0.0
0.02025908271813637,0.018398095458236886,0.017998491356176406,0.022839762542083836,0.017106729810652255,0.012271101917165813,0.027028093216067355,0.010323310907293458,0.011706153755419817,0.00832751411620576,0.021823911190952245,0.00980601299021806,0.06560214352057828,0.10569138196813087,0.02450381355796515,0.065542972274921,0.11914223650271555,0.03828461864944571,0.10077178029587686,0.1454077824175102,0.03912109841892468,0.020719496822919625,0.018887388007112746,0.0284040849824441,1.0
0.01906667100954724,0.0231552925420486,0.16468421401907737,0.02793091179030264,0.023311649485424142,0.11652712496330513,0.024845028207164804,0.016005521628467433,0.12495358036672613,0.04660613334303119,0.05468700176847303,0.03653284543456985,0.04945722989884587,0.04940767063065122,0.023255136008057724,0.06136615110543058,0.06595347488480817,0.06962155087576169,0.04948725677390138,0.06889745212069283,0.030582440754984994,0.03313401545722948,0.021218197328243715,0.056584038333388625,0.0
0.02904571791585592,0.027887628524056452,0.5128043294253614,0.02764064786780596,0.00823019988893876,0.28497670739145103,0.025497861923258865,0.003132331823760104,0.20778820052027402,0.038917306564398485,0.024622253093537425,0.3708606053942539,0.0004410363299996277,0.04734451126410984,1.0,0.0017590282570380238,0.05139920771767813,1.0,0.0008823750248693339,0.047953411471939045,1.0,0.0015191368871109903,0.020941890242050194,1.0,1.0
0.20902272633903987,0.44913920228182524,0.03520256743430193,0.17386252303064978,0.394993064626704,0.020659467666012184,0.1565758895722576,0.391798249354806,0.013898286572548066,0.2373918809267715,0.03848167987116813,0.016607202615697775,0.10872475960279476,0.4712784071285868,0.01172771920208677,0.10031577186778086,0.42519101395760295,0.013144344509390416,0.20957119744461752,0.4902783673241742,0.0067344254498222355,0.02933890550953218,0.070470725887817,0.019945663811820752,0.0
0.07109648775950272,0.372766298149185,0.03911238336695252,0.06466737287214452,0.38290995541828216,0.017840631928477152,0.040417755243814954,0.2908850754414834,0.01759864410716841,0.1133258591379824,0.36054445179325195,0.009246072272912704,0.04836533798416504,0.4829329422424017,0.023920213349128746,0.04423933392360178,0.54773143341176,0.022841441878562695,0.07209500685151919,0.47645450949806456,0.028597339003071435,0.024656624272865458,0.2887405944945444,0.01324455662491396,1.0
0.0005643921592741632,0.14126417361227742,0.29681015485889695,4.022229251754737e-06,0.09768099728343431,0.14925174484201706,0.00025854556138596625,0.04396600766750173,0.1347160527434563,0.0007497541413124708,0.3120612572089863,0.11848784452954161,0.0019828702488211506,0.021412883014186555,0.03419551193437328,0.0009784500752711522,0.011115227435574162,0.03169446500346746,0.0023073547714702967,0.017921381758439422,0.0407461756795071,0.0003689123303951251,0.0034377987970439635,0.01814742313664631,0.0
0.005134317330911311,0.21835009634423222,4.902680403290738e-10,0.009951817751639114,0.305674529279071,0.0,0.00746036093374204,0.2853521337030351,0.0,0.025446414235254428,0.11030042579358948,0.005649965191386538,1.529515302734971e-05,0.3084094887581637,0.00018687638346262831,0.0494108598518897,0.3848525236742414,0.007335667382385133,2.969510197976437e-06,0.1648192808083877,0.00035528616403974393,0.07686203022097277,0.4784295286902361,0.016585621666919726,1.0
0.00796570967617829,0.24239934260141718,0.029296525754311704,0.026867506709923578,0.3135926824438486,0.023179049055966575,0.0046728093041504696,0.28896512910249417,0.025220444106077742,0.02269764556825981,0.11095124129903894,0.007203038098622268,0.03149881801948019,0.3144422452808678,0.008638043831284869,0.04823223522067878,0.46393352983754055,0.01429736929819212,0.0076224102666748,0.3954616465232821,0.012296588960963164,0.038116022720010335,0.15374250603044218,0.009317558003636449,0.0
0.008554656770391949,0.10813021338341708,0.06450355452269718,0.010684160942798724,0.1260882673095357,0.03863776672653777,0.009065943676069419,0.09853159120543771,0.036657101125814225,0.01573362718272657,0.10386942075800544,0.030291361090576077,0.0045128132275350915,0.10094823616987962,0.07723977600551173,0.005664293689747615,0.15475472722772793,0.08076881278312616,0.00777149200871699,0.10930548893974701,0.03457670067245032,0.0017912111169847322,0.09964052140939257,0.15649841739477127,1.0
0.14638140539881767,0.6391072963700924,0.03125490564353959,0.13966755228213412,0.6826829159586283,0.01992664065818107,0.17421932198787837,0.6708588541527214,0.02134890737150711,0.03518335246080883,0.06710680375793789,0.008853294513281372,0.0326417073308257,0.7606878180198585,0.004920362175933562,0.03726929548956027,0.8696770992471663,0.0038764313413351087,0.04179687854095879,1.0,0.005277646050483898,0.023935462003387736,0.13163339248453693,0.002091694609239721,0.0
0.027830676422508666,0.0575424719187966,0.06371633090369286,0.033908224805327965,0.07250229828121738,0.04857425562857699,0.03817946821720675,0.06989015005658648,0.06141959867645118,0.010050404104733854,0.00722347926371107,0.0025107209527871514,0.013331818186343627,0.0578481063428458,0.006764786431577709,0.08729069110113635,0.08147684236296038,0.009256849096157612,0.010806395410653017,0.07521586469743331,0.010201261484522712,0.08857588755416444,0.04420241538565877,0.006411473445340612,1.0
0.005134316494207898,0.21835009577009923,0.0,0.009879165098876241,0.305674529279071,4.5223080237606765e-05,0.00746036093374204,0.28527730363650844,0.0,0.02589941776994145,0.10733697550972007,0.0060776411461314645,0.050533895007380654,0.08301763439670799,0.0048955065283888466,0.0620194673219547,0.15268329876426198,0.007751327617951922,0.10366848524015065,0.14085649201699807,0.007055976998657236,0.031069226963506332,0.049922298846362276,0.00798680254755052,0.0
0.014205540836458735,0.16399933403326847,0.01305550315118079,0.04927386602493281,0.395292995120498,0.06800321752672987,0.004467279609521478,0.36211692001567414,0.022480159271123207,0.1103696736951079,0.13863976426091,0.044195050903984553,0.040406437100269144,0.21762773312154773,0.043058698412364316,0.0991560226693894,0.45982976857044255,0.29818688360000695,0.11349394949289693,0.43452866421882275,0.031726743429302026,0.04449540705182815,0.20881287351326058,0.2582870812531717,1.0
0.02478330707662958,0.2444897638884323,0.04964745653780654,0.07366577275492783,0.6282233021701861,0.07042955013781531,0.06134861382860609,0.5501392117179792,0.06126451939307082,0.06240406663107212,0.30063034998647314,0.03470364193884107,0.043438795096304786,0.17269058964810793,0.03450835790364741,0.0831115992649682,0.8142664211352311,0.12596538433089588,0.0018450785441314888,0.383165330393409,0.0635534146320438,0.04947314402698307,0.28242891059944253,0.1061160190442745,0.0
0.011112427281848292,0.08055847694409393,0.061372865978978036,0.023916677775836837,0.07779824099194071,0.08520008602503862,0.012898792052505695,0.035960785238946455,0.021887440189789605,0.05149118372130575,0.23259219534423023,0.10470551551388062,0.0695394101195337,0.1406383941753301,0.03619460203882039,0.06565671203305225,0.14586833216315917,0.106635235395143,0.014228358804787603,0.014350339441838,0.013944853052794973,0.03992278486945604,0.09428875411491101,0.10207939123641596,1.0
0.060316446238896156,0.31436448476896445,0.13004463016283477,0.07076006041412947,0.3197389723253798,0.10286588598829884,0.07927761626170213,0.3070732529897773,0.10307725068402333,0.045829975065848114,0.05500897647263794,0.08434674234166296,0.08322563462918636,0.2404555366320807,0.07913374987566732,0.11314029083950643,0.33869831796415717,0.1688554027465795,0.04743219052114604,0.28478191029617084,0.04715922723952396,0.0667232934716621,0.14850007559103218,0.16930402942579206,0.0
0.01903293156272352,0.022063398759286847,0.15879785274271713,0.030147833154627466,0.027732411575836106,0.1163938723242221,0.020450352543710734,0.01236322756504359,0.05498532779841221,0.057558328501313274,0.045694502437561325,0.13848359402110053,0.04182264446865458,0.15627471001388865,0.00637429508017931,0.04882999854481036,0.2009766059514751,0.010772616429460006,0.04873772432209996,0.016342490950754126,0.002189113821180762,0.027131392453720406,0.16874649477219697,0.010125052936723906,1.0
0.006233168611060741,0.03011580842665515,0.03837614029094147,0.014018752706543177,0.052968820339104127,0.03830332927293634,0.0039509200492338125,0.02250432635769003,0.03159073913172533,0.019625760401929003,0.15294401916153072,0.03028600039645205,0.043485959002821165,0.14223813090957085,0.008147954879819262,0.04659822632300135,0.17469747172468056,0.06107069808390515,0.007361988977089714,0.02586664101605844,0.01766637523432952,0.030112634596830938,0.1354156821766266,0.06047626788543344,0.0
0.008056435720559248,0.065517484540885,0.20392609514419427,0.011640139652345335,0.15274410767053614,0.1403830401148033,0.004121084835738418,0.04084311610645684,0.1381125402656449,0.01973295495248741,0.5839280841310113,0.07374333610266486,0.07939770662761693,0.17107256412771296,0.0799035195791471,0.07679011277591238,0.2817696388979157,0.09286246840141747,0.023993263809833704,0.1577144730892269,0.06987102493564808,0.0634768936250584,0.12758362950093,0.08513444704745592,1.0
0.08497841218058777,0.043250747290879306,0.0874565032493172,0.10828075882766079,0.03284563144194575,0.04779424450541021,0.049978281293399665,0.01372533335984129,0.05553564532534075,0.145664599100006,0.09447871405427201,0.011328055117649437,0.12075814792534063,0.15746586893859466,0.03256235702499502,0.1256539844424412,0.19421390407457131,0.03261693795379897,0.1619305005159413,0.14790614743781358,0.027306039058385388,0.06752208854567428,0.06919402750940565,0.03175575338859594,0.0
0.17748221067950526,0.13005194791990932,0.019820396853773674,0.19936051605421726,0.14653687307606153,0.013315821696796808,0.21275412663821075,0.1365057287294022,0.015244124856327186,0.08948748864432578,0.040402335555788836,0.0035211058619618986,0.4275056844487784,0.1919563884750217,0.0011334639564846225,0.4073052662834742,0.20114351900073502,0.0,1.0,0.243145448168447,0.0014938808252120347,0.04629145367716726,0.022850839336836647,0.0,1.0
0.02784429647587459,0.030752261084910765,0.16943271860615486,0.032271097247883504,0.028326930441033085,0.1163938723242221,0.020579949535881277,0.012362257211346168,0.054944256462045836,0.05861999967726634,0.044609014970078874,0.13951406710208658,0.04734082710653504,0.1740691198781187,0.007986105492991792,0.060344355228925006,0.22913625352019992,0.009550705601063423,0.11484925146963954,0.22349046463824526,0.010600567996369804,0.023592587470218227,0.0788537107408474,0.009632925513697904,0.0
0.1438954823753755,0.12632110640303273,0.008423780457701424,0.1309406737393591,0.10775586913203933,0.0016603553639735497,0.0836856293640728,0.08186568370890215,0.0032013273074666905,0.22033569675569312,0.11113883398030011,0.0024379815690575807,0.03467634414741303,0.24683973168955872,0.009354128687109487,0.030332078510224514,0.23848461887853975,0.010084104681059003,0.06832620506853786,0.2688135908349008,0.015066021263831914,0.00551811940659995,0.04713895382822342,0.004665644742824941,1.0
0.02297264201370332,0.3455364330498063,0.4550900353669826,0.02103355797252757,0.3250276734924176,0.2878457091682768,0.020412188581424292,0.31102104298121147,0.1414511870864338,0.015806254067959654,0.09401512034087936,0.6789662076448112,9.207126349428025e-05,0.15810625471544482,0.5216472410672991,0.003829968125940326,0.14484726972592435,0.5027890658542516,0.00010142164702200763,0.04837506597306523,0.15503816503936324,0.004768280628035499,0.13514071967586708,0.9690863361516965,0.0
0.10915478630084788,0.394599703506508,0.10154434444256215,0.10971114444358089,0.20532195884676724,0.04057956872422769,0.04977496529087855,0.15745793673745972,0.028035233023340843,0.21009616153460936,0.1953930364258392,0.03796696077137811,0.08756509012272265,0.4118902101641572,0.04876897395284562,0.06702753414883822,0.2887187169265602,0.03659647678745477,0.11657687345991899,0.304058588349851,0.03457356140654268,0.027647723214998223,0.08490631285715046,0.029117582949976142,1.0
0.010235284430072187,0.21095547256479275,0.5571193628176295,0.008836976502031047,0.10231378969546585,0.22130568578617374,0.007691729488158759,0.09593199108368315,0.22728679082305536,0.018525525203526346,0.05313530414497316,0.0987429130419478,0.041294377749271534,0.334839241105783,0.2755454591748131,0.02250284457622914,0.1953163532662096,0.5409355910524982,0.00822899568753711,0.1525099599711332,0.32333028924058277,0.02519507208167063,0.12368021009585904,0.5977317158829839,0.0
0.037009221341441786,0.11718502516086686,0.05901340673035903,0.07671334491623183,0.11071892183386485,0.03352103990292237,0.031428626235621926,0.08640507352665208,0.03934497245603922,0.11721233417196937,0.0929142788630003,0.0065318680890688405,0.014636872510737522,0.08667774092639564,0.022210626762372055,0.019928789995172665,0.06638783613830647,0.02965768387421742,0.011083403141368672,0.009032710940580052,0.00023658370645172867,0.010548119467946895,0.025793642656569415,0.02710538373218766,1.0
0.054923146116660326,0.09803835846391908,0.18387883017534867,0.06216191032783308,0.08241040687585166,0.09860497809701209,0.053038412161400754,0.03953333419010299,0.06696026809561599,0.0451333624634075,0.11176977093646381,0.12167844053735552,0.019492815401677716,0.1291138205767744,0.0665087230246125,0.059070577278461475,0.1255778178524766,0.061474899700628735,0.024752610619080462,0.10345649596914651,0.061575062115024275,0.02465638238331209,0.06393095861092231,0.04015260391373787,0.0
0.04848611413478611,0.13996970243483292,0.2627917917461915,0.0789921673080145,0.11990658586716443,0.13581301350475963,0.05082475591488454,0.07101239043507918,0.1335046212519906,0.07935126734751065,0.1957250141936763,0.0709300933757953,1.0,0.34409629424341387,0.0030371263632526157,1.0,0.2780485309404119,0.02337435856273605,0.08848264675244033,0.009264414115375146,0.0015348673164771798,0.872507514226993,0.27150417849066144,0.041282089906985966,1.0
0.08256614966265943,0.27174849918593047,0.008975336599854203,0.09458357339854985,0.2018357491313505,0.002248597684213162,0.051313749518972565,0.19137960642461554,0.0034945245351469035,0.10180786261755116,0.053832870452890765,0.001987787885512818,0.0448181555763596,0.4139100243074235,0.0070825867852690825,0.04192709753170281,0.39299148960865427,0.006178795148759138,0.05211515868405507,0.38661838056157816,0.008012700750683069,0.023038468010853103,0.13257529391925418,0.004215146749527757,0.0
0.1580303966064427,0.5513549611532783,0.03061798369149349,0.1313839300370662,0.4837459582485089,0.021778605071436457,0.06485525154983765,0.3675264387815079,0.010456221423050137,0.23216927086867964,0.39806271474900334,0.03135393119078379,0.04057415840841983,0.6200577815406013,0.042463141239747634,0.08887018335612329,0.520724296845532,0.08006860112637304,0.07584007240741385,0.07663424640605586,0.001525867619551421,0.025791615387104776,0.22621625923878366,0.10275540298340761,1.0
0.11642132835982873,0.3585673103700433,0.0565698736787836,0.12040171832212399,0.29314484831722365,0.028261370492601773,0.050232152853651464,0.26436291685628527,0.030117501053097025,0.1745482580486087,0.09062856670701633,0.012794937056439642,0.1660122559371374,0.2823169154738187,0.011054582139874081,0.17663149173626266,0.3911609412462269,0.01518447582758929,0.1663281588751724,0.21689246708839463,0.006875666180263843,0.061915854036431635,0.12023795655183019,0.0154988145594686,0.0
0.09456031824524269,0.30693623657198177,0.11614624474433642,0.05729549444509154,0.18064257021735752,0.0455502129001874,0.0788032839785473,0.18565852137857128,0.057259049590929235,0.004813298800824757,0.001975932504460738,0.004529717799787785,0.17096389635119746,0.17324928803690903,0.07411532917552724,0.11192758969418969,0.11100742221267512,0.1076309336750596,0.1835371713801392,0.14464006632108523,0.06582074919269174,0.047835413765510426,0.0135009222180717,0.13269098279287145,1.0
0.024277687025363117,0.14577383705848465,0.10113178768712612,0.014495736236496942,0.07309289958999433,0.03727841644372844,0.013495714913862896,0.033678475732005025,0.018893139864088828,0.018782499901117928,0.26972339922120275,0.10416184778118287,0.15158056695701075,0.4501657138931109,0.019958790112383298,0.09450621750243743,0.30675713967201806,0.0225037789274333,0.09923207698856469,0.26814322333455426,0.023083556152809017,0.07269453531596581,0.13095667965881327,0.022447162938840776,0.0
0.01542468571502088,0.7252454191638574,0.049229896663766724,0.013684264592778871,0.7676038458324912,0.030286186351294726,0.005060799376868757,0.7534251520364653,0.037316306390592184,0.022939778610629725,0.06784578667158238,0.005364038512741643,0.002802707417872139,0.583267877528582,0.01415611024057962,0.0031055470145234815,0.6406150715000234,0.01772115144603907,0.0011175893907079293,0.6562534049710059,0.019178887543388916,0.002687958564508608,0.1525414813285233,0.014657280772386342,1.0
