L_color_image_MEAN,L_exp_image_MEAN,L_blur_image_MEAN,L_color_image_MAX,L_exp_image_MAX,L_blur_image_MAX,L_color_image_MIN,L_exp_image_MIN,L_blur_image_MIN,L_color_image_SD,L_exp_image_SD,L_blur_image_SD,L_color_face_MEAN,L_exp_face_MEAN,L_blur_face_MEAN,L_color_face_MAX,L_exp_face_MAX,L_blur_face_MAX,L_color_face_MIN,L_exp_face_MIN,L_blur_face_MIN,L_color_face_SD,L_exp_face_SD,L_blur_face_SD,label
0.006054605844827967,0.11612766595254154,0.03808053371366383,0.01840098485166001,0.21161687844459773,0.026166313356198023,0.0038341520864356863,0.11010995683276267,0.01246879598308253,0.04083027742785202,0.19882182136652238,0.03662602918302575,0.05210102789463851,0.09982263439381554,0.020645005253208146,0.07186272480033197,0.13595426592133414,0.023089441117631233,0.08237946788737523,0.12400243183969134,0.02492554391299194,0.032868492329509544,0.04846759364354809,0.014614059409957195,0.0
0.07870461374336045,0.37069585742188005,0.4026280488807061,0.08635252797085735,0.3579419141090149,0.24112954919633664,0.09600829329004569,0.3114859101013711,0.21382005519544375,0.07294580800341795,0.1456223461025414,0.18317864421626634,0.011324658092684162,0.1508603766046028,0.034165223470572846,0.035902486261066624,0.13100176571825684,0.06190035120382234,0.021498463589784363,0.16031622634499182,0.04270955404100927,0.036754827120395114,0.016774221360671793,0.05792441703295011,1.0
0.08097204425890842,0.3710808173148892,0.40180633280737166,0.0855801657921969,0.3579419141090149,0.24114726973127426,0.09600829329004569,0.31071170324901987,0.21272038127660847,0.06842768014694113,0.15099942276346037,0.18381564412585155,0.009402250451987483,0.14486439785474525,0.02679022328702256,0.026002821293929005,0.1318203295830393,0.05595572556435371,0.021239495568702534,0.14506246765933944,0.03897008884892446,0.020807629803769847,0.03397979231910784,0.05603711121377055,0.0
0.0021510622534659826,0.11433755997184936,0.8619056401189106,0.011743238836400953,0.23303620720647414,1.0,0.00027456109240324824,0.15133724649899866,1.0,0.02670953535836288,0.36381920760332626,0.3444288290593858,0.06255833258823909,0.36357845267787176,0.05047381222628167,0.10346357644073043,0.6579514669171944,0.2271891831165272,0.14939370051155995,0.08514676093358546,0.07587705673700909,0.04594331029675387,0.36882652997192095,0.19521386192981968,1.0
0.002150822350071096,0.11433587259165606,0.8619085048587314,0.011743238836400953,0.23267813661399203,1.0,0.00026645983286357865,0.15133724649899866,1.0,0.027002014515531823,0.3636992964267968,0.344403882298285,0.0647915293344802,0.3433120384494854,0.028179108400235315,0.10616858449757799,0.6935208192732755,0.15064293223815847,0.14201800138465653,0.08514676093358546,0.07587705673700909,0.05219701121260499,0.37769729803317176,0.12428465545251986,0.0
0.018980710923011,0.0431142492211695,0.22540046321033835,0.019500946314097316,0.03806765995369878,0.17457923623621247,0.019833296514981565,0.024838448238800704,0.18140998825745008,0.00957829837544016,0.04447059384244043,0.06096354253742371,0.11583771501841468,0.13276937864880783,0.01212512616120435,0.25632718565276735,0.1577993229191523,0.02390051865266556,0.1730486153812451,0.13156768900166102,0.00143852156685439,0.09050787318954617,0.07290047451278356,0.021700395826929796,1.0
0.018981911112939193,0.04310925123586978,0.22539767438140798,0.019500946314097316,0.03806765995369878,0.17457307650240153,0.020060552966339972,0.02673482024842777,0.18109030968864032,0.008913659939907809,0.03689978275103793,0.06094532692644926,0.09926057070597664,0.1093287818418369,0.008265834584995942,0.25632718565276735,0.1401489760392036,0.021444627239926482,0.14710319590888007,0.11542219866735803,0.00143852156685439,0.08983199529146756,0.07191664540367868,0.021828097777560458,0.0
0.006400211524082004,0.023254681504598227,0.24757530696212152,0.05924210787934993,0.12044102069469212,0.2635314078095185,0.009695299405497893,0.04470455966306401,0.2542768512466236,0.14101790374663886,0.29446348705655356,0.1029693376885862,0.10537932014524864,0.16933671784663748,0.019250326342983074,0.1529317592083925,0.27576101120294755,0.13739138841452456,0.005976290819936864,0.005667710434465984,0.04804176701164676,0.2062228252647746,0.39553748193789623,0.20059613214311034,1.0
0.006400228557693576,0.023254658743882838,0.24757536026009153,0.05924210787934993,0.11843637442826029,0.2635314078095185,0.0097772979082344,0.04470455966306401,0.2542768512466236,0.14268307808001646,0.29270502920332214,0.10344763357556364,0.10200338600783358,0.16184566656041388,0.01242111099470831,0.14281723550323583,0.2680549540516986,0.10966536889410082,0.005976290819936864,0.005667710434465984,0.023083453420484755,0.19597029918989328,0.3748209337914959,0.18391694283521395,0.0
0.08212969014321185,0.13881462650277668,0.07274966843303524,0.09797760298897067,0.12875696906762002,0.08683249085530044,0.03809009572152229,0.10807407955435762,0.04724439475363871,0.23329060139356217,0.057933932937642,0.13745803865186973,0.1681086016414116,0.2015321800064532,0.011506404063175976,0.14887494483706395,0.1859576027449789,0.03592116519239325,0.020402917497454286,0.01963710205755232,0.002331389410391001,0.07366244054400999,0.10184645641481307,0.0384353906536558,1.0
0.08294323773716222,0.13765484899754302,0.07002514303665788,0.09797760298897067,0.12817782364352587,0.08580567907917847,0.0380899731951957,0.11661838235562093,0.04766524085224702,0.25099437722213497,0.05713465193285709,0.14846778221226134,0.2079898982188489,0.28700596250763427,0.010287543011180995,0.18723793267048852,0.25621143832159393,0.02798361749991969,0.02227428175900102,0.012224019048762845,0.002021283655864906,0.10614423161964602,0.13716790520830113,0.03133795021216219,0.0
0.03363582852670941,0.3705941799912347,0.09185426751083622,0.03141786247362646,0.3995078109731245,0.0598595387653338,0.019620117143169788,0.38071732163453853,0.06680642022389999,0.015649828070639145,0.08828256577428564,0.014477649865533045,0.11174983097537268,0.22825908467208636,0.03220098808418674,0.11584255758240121,0.2947492043000608,0.051897938236966354,0.26557752754582664,0.27308767477619966,0.023786273687304568,0.02468346518950949,0.09301391368306723,0.05078782196652916,1.0
0.033635828526709384,0.37059417999123456,0.09185426751083622,0.03141786247362646,0.39975633837813446,0.0598595387653338,0.01961884555897552,0.3822493672024535,0.066580776791075,0.0312788341349403,0.08829254362899935,0.01511996797059618,0.11407219852080971,0.2605951970416937,0.03091082263314544,0.11584255758240121,0.32769754972990245,0.05079193584762867,0.26850750569952725,0.27308767477619966,0.019653120194219078,0.023968020806304294,0.10766492876940002,0.05090418647026896,0.0
0.04445545764622316,0.05417224526894464,0.0811542300990864,0.1690168956208806,0.2902876438348832,0.22857951039362917,0.16843573271288134,0.27828173046905835,0.2122394140693412,0.11497840245757696,0.03653787681636294,0.04159921945442589,0.03330182313418854,0.09949440643539355,0.01706890848854694,0.10086467870197686,0.42327433410434645,0.09039777813188386,0.22114899957999506,0.42035736477228647,0.029898804560572697,0.021347784819889942,0.10035198844000613,0.08283769003155915,1.0
0.04443924880632622,0.05417214097657618,0.08115185523416296,0.16594898439769382,0.2902876438348832,0.22739274151219888,0.18587988352941756,0.27828173046905835,0.21086707599959084,0.07586237029115513,0.0374937549450557,0.04119084782141806,0.03249661366399086,0.08651709035597477,0.0030822905683622216,0.09935684043037019,0.38928241294708693,0.03129575764594236,0.21759297991228244,0.35705833973629475,0.012183837413350909,0.02006147402311651,0.11565432617842822,0.02383651831319386,0.0
0.10431842401035721,0.1690486585710777,0.12249992798001626,0.1423062973152986,0.18474781320405417,0.08835458082513624,0.10936265877039379,0.16316951382169362,0.09940448077632831,0.13933288185083892,0.0935107271226982,0.022699470331843448,0.06528680110354232,0.13917230055438026,0.041033914763338,0.08924850119554674,0.16211941753863768,0.1176783033539859,0.13309480884110367,0.1820901653988731,0.03725523211515066,0.03964065906780961,0.04214812187679871,0.07498142272101418,1.0
0.10446422917748456,0.16909429502769147,0.12250110033320859,0.1498197830366259,0.1937460544809081,0.08829146766487085,0.11101390722406439,0.16440026832762034,0.09957400987678118,0.19673637461707305,0.10716700899596068,0.022871385387488074,0.05803297157799472,0.13057805436675293,0.019984141019299555,0.08005330024397092,0.15985294651710255,0.03764160589825659,0.12164740841475336,0.17878593064625678,0.011397163171246222,0.03618594082139046,0.040302971360229416,0.03222775658915922,0.0
0.09472542292604941,0.22595049177700158,0.23187625490586153,0.09249721023585407,0.2277293428233071,0.1507014429479339,0.12213082244296151,0.22099412427893741,0.1543002506347966,0.01005731979519645,0.04028128576076769,0.03943660742084934,0.11907606613158636,0.17400825384365878,0.061886486537463106,0.11246083305679404,0.6120095397464808,0.126514798663502,0.0395892589311479,0.21361685568048916,0.06343281122951247,0.03689116449244742,0.17910968900254523,0.11525368459792819,1.0
0.094725433365081,0.22595050752071327,0.23187624215268213,0.09276076201920713,0.22747692754033483,0.1511706028972318,0.12213082244296151,0.22143594361825283,0.15404632900210738,0.010509284630896029,0.03988467524808741,0.039887738652369706,0.11882263076974053,0.17531491412453706,0.07699797373723338,0.11434125057385673,0.6120095397464808,0.13681288540809577,0.0395892589311479,0.19777340413990613,0.06343281122951247,0.037039996602347816,0.18646637334724356,0.11302821069622133,0.0
0.01704126554527762,0.05355533664876031,0.12187083524474254,0.010587374914525322,0.014425333092275007,0.058087092385558634,0.013385376968319738,0.016431785220137392,0.06318584424370437,0.005108850389823482,0.006773607926102697,0.014919675356688505,0.08305845303192766,0.17567177944674625,0.048025733746023036,0.06648245854860033,0.20402204891726122,0.054175085542476124,0.06668665852655323,0.14614845002142904,0.06040742712059542,0.03996795152966252,0.10157991544536192,0.04071016389506873,1.0
0.017041265544648375,0.05355533664541678,0.12187083524552156,0.010587374914525322,0.014425333092275007,0.058087092385558634,0.013385376968319738,0.016431123273429073,0.06318584424370437,0.005512487787633674,0.007351972621763536,0.014528915235450784,0.08094076961378083,0.13031604910967307,0.03200603237387046,0.06695523612181846,0.18469719740447607,0.04853681992036184,0.06765496321557583,0.11585792942478843,0.03840641325683967,0.03880152725482374,0.10890126148850257,0.04438941832520239,0.0
0.008200224019786312,0.02717109555186216,0.0388158219164271,0.019227329862390424,0.07660058166957692,0.046346687300573924,0.006363503016754494,0.0438794957459976,0.0414131607895627,0.03459236414269153,0.1426897059643398,0.01849012988117365,0.040956540011954944,0.09857770379332312,0.02166097105787728,0.07824015225935797,0.19117233436301023,0.04056087651057775,0.1287718647123344,0.18959168975332014,0.03466952908486873,0.04550263838554561,0.06542986377845292,0.03616006937373922,1.0
0.0082002240197815,0.027171095551857604,0.038815821916427254,0.019227329862390424,0.07873573895386538,0.046346687300573924,0.006455641320128243,0.0438794957459976,0.041202392381321035,0.03274503405723248,0.14207994048439992,0.01858091884515887,0.03744090186186027,0.08814709799412435,0.023021957332617367,0.06722241102009303,0.17550715131258435,0.04176114972839064,0.11127359128384023,0.14303696419020082,0.03256470569743879,0.03472500380109461,0.07350823861148409,0.03376657201813138,0.0
0.032920818260486956,0.23332685417700777,0.049624135117547964,0.03298614453225265,0.7280353388518991,0.06196228947164187,0.021801831374032837,0.1868571564249012,0.028462685404307755,0.01525193273550448,0.7822257899110567,0.139453112006182,0.033962724605512584,0.09194248548620552,0.05127257991748899,0.05203200599560041,0.699738166955295,0.08366586253908771,0.005377957308453959,0.09986115709249982,0.012790246549052363,0.03140809150957389,0.2722577502649493,0.10348713531400842,1.0
0.032920818260486956,0.23332685417700777,0.049624135117547964,0.03298614453225265,0.7280353388518991,0.06258546132151559,0.021727867311029082,0.17748641315830305,0.029245316609578454,0.031242893492623932,0.7882680915638247,0.13917269354064832,0.0321026017404307,0.08090220133165997,0.026094104205569124,0.05214819807374364,0.699738166955295,0.05595172515593886,0.005377957308453959,0.08646707156238617,0.012790246549052363,0.033957276104565344,0.2750376528535064,0.08433049766389537,0.0
0.0035987138962001552,0.06135168923934304,0.014329072954040881,0.006597392513487664,0.13174461037167276,0.01632639002675822,0.005649613834430202,0.13171439296792048,0.020555414676059616,0.007816197423037838,0.010468837916783465,0.0026316732782859366,0.1056604918359844,0.08688614050532427,0.00470940594053003,0.17512291033737964,0.22365722071698804,0.01337013031395316,0.020416212322309966,0.19607499909725049,0.011488127226965638,0.15220448983192497,0.07581359038732402,0.0112270841826089,1.0
0.003598699336023593,0.06135167184727371,0.014328986917596749,0.006532510927482138,0.13174461037167276,0.015989253048627004,0.00583235587364831,0.1318332876232804,0.020555414676059616,0.008474793554155311,0.01235413324908074,0.0025290588983537523,0.1420837936257935,0.09757198111266012,0.0038950939578145907,0.2300927285549419,0.22365722071698804,0.012138523306925894,0.020416212322309966,0.18948718126216657,0.00988229991301384,0.19155839365805874,0.08299525892356065,0.011671916588121025,0.0
0.03597203783942951,0.1036911163397133,0.2272645594623897,0.0417228138166221,0.07135000248149005,0.12706546291552182,0.03962858708181128,0.019865144831626727,0.014271525084896014,0.04742407453611409,0.31029898556833724,0.3317990946303457,0.053592580444673535,0.16004828666348267,0.0722796113604384,0.06748391338015808,0.19466450878797584,0.09454774373905096,0.11039065320963835,0.18356515249112262,0.09596423533037408,0.0471865860426303,0.10609714091603932,0.07133926000482692,1.0
0.03595250697233302,0.10375806368779616,0.22725075909441125,0.04093222694825272,0.07135000248149005,0.12613409875520937,0.038739846854546116,0.019865144831626727,0.014271525084896014,0.04910860473643529,0.3180485018321708,0.33203018219618735,0.05247585781189301,0.15596523680074106,0.04444986346908214,0.06777064078277058,0.2125793505158163,0.04382905832466984,0.10911183594275242,0.17363210503933,0.037670191563676576,0.04809483656496814,0.12449026907832646,0.035842860515108634,0.0
0.28147967974838467,0.6348450910291915,0.3667509454022593,0.23765667544287433,0.4714778928915293,0.17584988603982937,0.1761843334679284,0.4512693469392869,0.18528755999517119,0.451747862660267,0.13320414145261308,0.06830048518076526,0.27568710976915306,0.3534767489686516,0.0728703151304332,0.21817983684100203,0.45405440761117694,0.08633935776897261,0.3118821499039881,0.29899915646167,0.045093570393199625,0.1359710240121315,0.32488676963003105,0.08130876316776414,1.0
0.2814786303812954,0.6348355737675475,0.3663007414971675,0.235064061388029,0.4714778928915293,0.17584988603982937,0.15504281626636157,0.4509333788963288,0.18494618530438095,0.4297608250462157,0.13643921011133825,0.07033900835616287,0.26561871381867086,0.38802722232573117,0.02989048724480297,0.2103026877116211,0.4527696007690564,0.05722718317078973,0.3059705428110416,0.3662464820952465,0.013566125532982328,0.13657778334465456,0.2241404332666044,0.06176661019150143,0.0
0.04551406467680925,0.13986407275369733,0.08481741546535926,0.06623690472161031,0.22952916321373268,0.053850148004924776,0.04728756431162671,0.13973459946287312,0.06278101044121327,0.10143162764888786,0.5410734370531832,0.008944472009487519,0.10462447975444056,0.12011521978833381,0.021959348103008244,0.09474912103816922,0.11408906800154581,0.025848990985945897,0.23161248559065836,0.1324091958534523,0.03656093001441756,0.01408663759300462,0.035412075800915495,0.01304311225237428,1.0
0.04551406467680925,0.13986407275369733,0.08481741546535926,0.0635268574090045,0.23086792876336182,0.05317692413303082,0.04728756431162671,0.13973459946287312,0.06278101044121327,0.09978279076052005,0.541853911534172,0.008841879754553918,0.11072480398855457,0.12507422217431147,0.018662597790179123,0.10407422063765219,0.13884465767892448,0.020501950786785364,0.2416148207349482,0.12011525823747603,0.032111636963617296,0.02131570837358646,0.06673409037243085,0.006742245192536875,0.0
0.04654838998875126,0.08809418391373068,0.025452215135501676,0.055513964684406114,0.10204199437959754,0.01775154895546207,0.07011569524854437,0.09613653261655336,0.022480020659838548,0.013411320228276572,0.018472712740076145,0.0022400139537925726,0.10479855114832627,0.16305673863357836,0.015279848261984537,0.11532407768168715,0.1946546561975409,0.023138796007117407,0.1918073166973109,0.22379627820657966,0.0327172145057755,0.026565446892009084,0.02936150278038827,0.010239827739771048,1.0
0.04654838999283566,0.0880941839250145,0.025452215135824647,0.055513964684406114,0.10732060487100804,0.01775154895546207,0.07011569524854437,0.10218624411479073,0.022584757145652643,0.013236451239590292,0.019204478924116267,0.0021361108914995245,0.1026636288038263,0.16250495517285374,0.01792498569891456,0.11295796869073718,0.2034301672559987,0.028101653163661026,0.18443391919362076,0.2213783930046153,0.04005348227354889,0.02909241472698682,0.04905430936417487,0.013493530450140557,0.0
0.03758878849071068,0.14930427445925587,0.03861257212579633,0.05626769556332419,0.08738033172843858,0.014298945389404351,0.03124543443513181,0.06703977744208303,0.01432477032570402,0.10367295847114086,0.0866497720712384,0.005917010073694027,0.00581810433859004,0.4579973535680298,0.0277090948254087,0.004288746523029474,0.29451266950610594,0.021775474269204398,0.005637953682984286,0.328790002430691,0.022929130583869636,0.00262350325219947,0.0531528763590028,0.012983594381275889,1.0
0.03759492067600883,0.14932312939388984,0.03863296202566694,0.05626769556332419,0.08886366104565828,0.015008692102247489,0.03143002482881327,0.06703977744208303,0.014554717951607808,0.12289991985582512,0.09706534343285389,0.005874187185778213,0.018569996645535134,0.3580213087010037,0.01759279068853022,0.01514132153239684,0.2318539465550317,0.014362650033257148,0.008192348977163364,0.2656441277127126,0.015052159606074027,0.014322419854925446,0.04439457700652701,0.010334666984234001,0.0
